precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0112,DDB_PD_004_AMBR_R3__S10_RNAseq2,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB13_del_kdpE]_[Fed-batch]_[15h],1,3,28/07/2020,Escherichia coli BW25113,DDB13,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB13_del_kdpE]_[Fed-batch]_[15h],TRUE
DDB_0113,DDB_PD_004_AMBR_R4__S10_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB13_del_kdpE]_[Fed-batch]_[15h],2,3,28/07/2020,Escherichia coli BW25113,DDB13,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB13_del_kdpE]_[Fed-batch]_[15h],TRUE
DDB_0116,DDB_PD_004_AMBR_R8__S07_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[6h],2,2,28/07/2020,Escherichia coli BW25113,DDB10,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[6h],TRUE
DDB_0117,DDB_PD_004_AMBR_R1__S07_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[6h],1,2,28/07/2020,Escherichia coli BW25113,DDB10,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[6h],TRUE
DDB_0118,DDB_PD_004_AMBR_R8__S10_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[15h],2,2,28/07/2020,Escherichia coli BW25113,DDB10,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[15h],TRUE
DDB_0119,DDB_PD_004_AMBR_R1__S10_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[15h],1,2,28/07/2020,Escherichia coli BW25113,DDB10,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB10_del_qseB]_[Fed-batch]_[15h],TRUE
DDB_0120,DDB_PD_004_AMBR_R5__S02_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Batch]_[0h],1,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Batch]_[0h],TRUE
DDB_0121,DDB_PD_004_AMBR_R6__S02_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Batch]_[0h],2,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Batch]_[0h],TRUE
DDB_0122,DDB_PD_004_AMBR_R6__S07_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[6h],2,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[6h],TRUE
DDB_0123,DDB_PD_004_AMBR_R5__S07_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[6h],1,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[6h],TRUE
DDB_0124,DDB_PD_004_AMBR_R6__S10_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[15h],2,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[15h],TRUE
DDB_0125,DDB_PD_004_AMBR_R5__S10_RNAseq,DDB_PD_004_AMBR,ddb_pd_004,[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[15h],1,2,28/07/2020,Escherichia coli BW25113,DDB11,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_004:[DDB_PD_004]_[DDB11_del_qseC]_[Fed-batch]_[15h],TRUE
DDB_0126,DDB_PD_006_AMBR_R1__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB25_del_lsrR]_[Batch]_[0h],1,2,17/08/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB25_del_lsrR]_[Batch]_[0h],TRUE
DDB_0127,DDB_PD_006_AMBR_R2__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB25_del_lsrR]_[Batch]_[0h],2,2,17/08/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB25_del_lsrR]_[Batch]_[0h],TRUE
DDB_0128,DDB_PD_005_AMBR_R7__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],1,4,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],TRUE
DDB_0129,DDB_PD_005_AMBR_7__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],1,4,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],TRUE
DDB_0131,DDB_PD_005_AMBR_8__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],2,4,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Batch]_[0h],TRUE
DDB_0132,DDB_PD_005_AMBR_R8__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[6h],2,3,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[6h],TRUE
DDB_0134,DDB_PD_005_AMBR_7__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[6h],1,3,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[6h],TRUE
DDB_0135,DDB_PD_005_AMBR_R8__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[15h],2,2,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[15h],TRUE
DDB_0136,DDB_PD_005_AMBR_R7__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[15h],1,2,17/08/2020,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB16_WT]_[Fed-batch]_[15h],TRUE
DDB_0137,DDB_PD_005_AMBR_R1__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Batch]_[0h],1,2,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Batch]_[0h],TRUE
DDB_0138,DDB_PD_005_AMBR_R2__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Batch]_[0h],2,2,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Batch]_[0h],TRUE
DDB_0139,DDB_PD_005_AMBR_R2__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],2,3,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],TRUE
DDB_0140,DDB_PD_005_AMBR_2__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],2,3,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],TRUE
DDB_0141,DDB_PD_005_AMBR_R1__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],1,3,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[6h],TRUE
DDB_0142,DDB_PD_005_AMBR_R2__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[15h],2,2,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[15h],TRUE
DDB_0143,DDB_PD_005_AMBR_R1__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[15h],1,2,17/08/2020,Escherichia coli BW25113,DDB7,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB7_WT]_[Fed-batch]_[15h],TRUE
DDB_0144,DDB_PD_005_AMBR_R5__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],1,3,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],TRUE
DDB_0145,DDB_PD_005_AMBR_5__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],1,3,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],TRUE
DDB_0146,DDB_PD_005_AMBR_R6__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],2,3,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Batch]_[0h],TRUE
DDB_0147,DDB_PD_005_AMBR_R5__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[6h],1,3,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[6h],TRUE
DDB_0149,DDB_PD_005_AMBR_6__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[6h],2,3,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[6h],TRUE
DDB_0150,DDB_PD_005_AMBR_R5__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[15h],1,2,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[15h],TRUE
DDB_0151,DDB_PD_005_AMBR_R6__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[15h],2,2,17/08/2020,Escherichia coli BW25113,DDB15,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB15_del_phoB]_[Fed-batch]_[15h],TRUE
DDB_0152,DDB_PD_005_AMBR_R3__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Batch]_[0h],1,2,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Batch]_[0h],TRUE
DDB_0153,DDB_PD_005_AMBR_R4__S02_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Batch]_[0h],2,2,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Batch]_[0h],TRUE
DDB_0154,DDB_PD_005_AMBR_R4__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],2,3,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],TRUE
DDB_0155,DDB_PD_005_AMBR_R3__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],1,3,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],TRUE
DDB_0156,DDB_PD_005_AMBR_3__S07_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],1,3,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[6h],TRUE
DDB_0157,DDB_PD_005_AMBR_R4__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[15h],2,2,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[15h],TRUE
DDB_0158,DDB_PD_005_AMBR_R3__S10_RNAseq,DDB_PD_005_AMBR,ddb_pd_005,[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[15h],1,2,17/08/2020,Escherichia coli BW25113,DDB12,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_005:[DDB_PD_005]_[DDB12_del_qseB]_[Fed-batch]_[15h],TRUE
DDB_0159,DDB_PD_006_AMBR_R8__S03_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB32_del_baeR]_[Batch]_[0h],1,2,07/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB32_del_baeR]_[Batch]_[0h],TRUE
DDB_0160,DDB_PD_006_AMBR_R9__S03_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB32_del_baeR]_[Batch]_[0h],2,2,07/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB32_del_baeR]_[Batch]_[0h],TRUE
DDB_0161,DDB_PD_006_AMBR_R8__S09_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB32_del_baeR]_[Fed-batch]_[6h],1,2,07/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB32_del_baeR]_[Fed-batch]_[6h],TRUE
DDB_0162,DDB_PD_006_AMBR_R8__S09_RNAseq2,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB32_del_baeR]_[Fed-batch]_[6h],1,2,07/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB32_del_baeR]_[Fed-batch]_[6h],TRUE
DDB_0163,DDB_PD_006_AMBR_R4__S02_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Batch]_[0h],1,2,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Batch]_[0h],TRUE
DDB_0164,DDB_PD_006_AMBR_R5__S02_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Batch]_[0h],2,2,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Batch]_[0h],TRUE
DDB_0165,DDB_PD_006_AMBR_R4__S07_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],1,3,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],TRUE
DDB_0166,DDB_PD_006_AMBR_R5__S07_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],2,3,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],TRUE
DDB_0167,DDB_PD_006_AMBR_R5__S07_RNAseq2,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],2,3,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[6h],TRUE
DDB_0168,DDB_PD_006_AMBR_R4__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[15h],1,2,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[15h],TRUE
