,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
b1208,0.011945785230844974,-0.010869040337012031,-0.002464113423020404,-0.004694350029179112,0.004199023251003897,-0.00251152406337595,-0.011837047787430482,-0.00307715666787728,-0.007705738629236354,-0.009723674280116078,0.002486362354863735,0.0007173898028285364,-0.00026103563004097047,-0.013531968131869188,0.002977113295019289,0.0007568965776643683,0.0022358866296127828,-0.0012132565675211028,-0.053751507939924545,0.00925604666473016,0.009952439573219807,-0.0011666215718570498,-0.002122380128021772,-0.02508040391434972,0.013410595979660347,-0.003098613985610141,0.003947148842161001,-0.006164889207006754,-0.017127715208656257,0.014170779706547983,-0.018789669756938025,-0.01380810288829284,-0.0054075601970842106,0.004289086071877267,-0.0005253567610667064,0.005361098467706435,-0.011618982882352089,-0.010014281978302756,-0.02236318342241107
b1209,0.005220054069168751,0.002596129704371522,0.003266130845014052,-0.007868231939803698,0.0003042590198208086,0.0011716136813256816,-0.005423148082058003,-0.0077052378274402025,0.002020374777165667,-0.005600551081341078,-0.000928185652464131,-0.012141931691024904,-0.004642331350767597,0.0037528927139930226,-0.00332690514712323,-0.00727271613514694,0.00038115350766663287,-0.016869472677094644,-0.005921048879999834,-0.0017681942588024064,-0.00022105113385977387,-0.0038575465567335806,-0.0019184395252208602,0.006907519013722862,0.0004959091011467171,-0.001325043127997603,-0.008439574435188021,-0.0030529342726180802,0.0009956991768228542,-0.029303689405961172,0.012034501024888782,-0.022525345077243072,-0.0031923831453436664,-0.0035476674286998022,-0.0005437839652570204,-0.006541238529718608,0.0064206218161696185,-0.004800401198218485,-0.0027824982190617006
b1210,0.00023802570809362863,0.002016580164633696,-0.0043393342009129315,-0.001385175107100454,-0.003641488625128983,-0.002808444528484813,-0.005942676903867913,0.000654746047803275,-0.0033847003589720474,-0.006947080910418242,-0.004190019645658517,-0.023637785455148684,0.0006644660548758681,0.004207036285964928,-0.0052789405496410065,0.009133634384363635,-0.0061274924977456615,-0.013709596644868175,0.0026567869835583758,-0.005090185463066769,-0.0010871508477107313,-0.005564990477913149,-0.005036006984720082,0.0001658246984486167,-0.004644373274508637,0.0020821242053274164,-0.0007557656184335486,-0.0027580424843548145,0.007894181834861074,0.012339406646872176,0.00190943392894211,-0.0028768335466057404,-0.0016528354243851044,-0.002904534624471574,-0.007194428788693844,-0.0031485324086131337,0.012774581618200566,0.001710585853540415,0.0009455271789553764
b1211,-0.0013468118165584043,0.0011892762037122536,0.0032270203323003593,-0.0038911040249675166,-0.0033209480484312466,-0.0008825492695584909,-0.007706763765062541,0.0023763326137793608,-0.0034411027402796598,-0.007419770273636803,-0.004648776739856988,-0.005107361145301085,-0.0028022381929091607,0.005814060606321645,-0.003839342584528929,0.01012714118390059,-0.004822318334057917,-0.007206325604103052,0.0034008582009697487,-0.0073152035546433245,-0.010557053432046024,-0.0024760091608323014,-0.004730175138668812,0.000823938543192958,-0.003279424152036569,0.0017031323182499353,-0.002047418801475945,-0.00024315110529624713,0.0016114189797344902,0.01209620980463358,-0.022294659542649867,-0.0011702586627719998,-0.0022210519472983265,-0.0010566210252180403,-0.00479204998694799,-0.0034380497354719675,0.008555234674337104,0.005127270634851764,0.01760054604485612
b1212,-2.0292518865264564e-05,-0.0064572566106264,-0.0023802865745309533,-0.005126864160636275,-0.012652346917701953,0.006060981028856196,-0.006201995958473268,-0.0010443704028358577,-0.006794800795397967,-0.011938079735077618,-0.0022115583006302557,-0.004900855820299303,-0.0014559098204253165,0.0052252479899890765,-0.0033932212969871,0.014323152461284027,-0.006176004176860399,-0.013252732004782265,0.005595226761465479,-0.009152311436068074,-0.006905397366583509,-0.003839076283655632,-0.002176541723601208,0.0007344005200778217,-0.007919437148732857,0.0008337058754215162,0.0008102372112319807,-0.0029326044412959873,0.008331480320034198,0.013493224926077886,-0.02070937255796411,-0.013430954269269137,-0.0005354742380627876,-0.0035611421106255593,-0.00014496889326045994,0.0003201029857411357,0.007177248667745015,0.006838255585951842,0.009675103540192591
b1213,0.00040476540376972644,-0.0043550859195097165,-0.0056121723761384905,-0.0007552337928953861,0.0014452678730871957,-0.0008942784667367107,-0.00045473214973360617,-0.006328872456781161,0.000672931199844124,-0.006422688680175448,-0.0017724416083314228,-0.0031585885705678195,0.0026838004606877424,0.0006512588368689872,-0.0009787913532805432,-0.0033066139680011327,-0.004464361397762937,-0.002168075925066888,-0.003294491933628541,-0.0024754798611362587,-0.004324963835389842,-0.004075198546975641,-0.00637753263687021,-0.0008696950935266549,-0.0045567216800902295,-0.001053631109188239,0.0018197335052708007,-0.004561351819282577,0.003973311437967591,-0.0009060854744837765,-0.01132185512088841,-0.0030780756732160697,-0.0023025320427495426,-0.0007116100654096337,-0.0008101843349233168,-0.0017994545426443063,1.7448122570660164e-05,0.007123824549741208,-0.009822396754610989
b1214,-0.0027852255945443804,0.0005318958931971332,-0.002606893467064556,0.0012885967802486664,-0.00015416206249456479,-0.00046865070006785225,-0.00035915808489151845,0.00047818563938481224,-0.001165362041998412,-0.005041420203893563,-0.002898022895677905,-0.0035176596482373854,-0.00015957940933402327,0.0009736357136824788,-0.0024165202229184664,-0.009974525916270722,-0.003984313076405836,0.004657296086465626,0.0006975991058743367,0.001247208727172002,0.002043009009272149,-0.005958849110628414,-0.002594723593232402,0.0010182267138923741,-0.0018537709302955561,0.0008254055330825764,-0.0013785431136197333,-0.0032518796459937768,0.0021947782457527594,-0.001936080931357571,0.0007090618554363939,-0.0014157459265047932,-0.003052076715583586,-0.0012072565025211402,-0.005564872291345532,-0.0014199805440892161,0.0009727123047469974,0.002652709269092474,-0.0087755231734025
b1215,-0.0018638955096239545,0.00035085373669430184,-0.0009355560603145816,0.0018103851660789371,-0.000764949317608027,0.0005786276031058596,-0.0009013422298617549,-0.0006926254211442505,-0.000754464099086422,-0.0058130759532983535,-0.0016479090891807651,-0.0002516613779810515,0.00034172309518911185,0.0013770691819767415,-0.001155736124980985,-0.006626820787813825,-0.002940445951654167,-0.0004217803674775942,0.002478921821107802,2.5615964299024336e-05,-0.000637737325580674,-0.004854563344102964,-0.0022845947094571398,0.0008411557371273875,-0.0014491837463707364,0.0018504844637710267,-9.599694162343811e-05,-0.001578677583436848,0.0007757386704549519,0.003965189930580562,-0.0002521176005930445,-0.0014119722042494195,-0.0016753391047120473,-0.0013421646522653223,-0.003918395867597766,-0.0016375016318324407,-0.000493081960359085,0.00181590857107697,-0.00899876755739428
b4419,-0.024255075773856064,0.062245451087720054,-0.0017330196926682684,-0.006005816408056747,0.008005235778665666,0.055250441938296334,0.01363206479555109,-0.02140286984797934,-0.0075869751337247805,-0.005765671178348617,-0.008291461248301874,-0.0009302890570865327,-0.008013713051950595,-0.00015133113583781205,0.0003083410071824876,-0.012956442257330185,-0.0022019906856079745,-0.006740907239899841,0.018316111696893053,-0.0089827420915628,0.01812173390612112,0.0006793906006696148,-0.006655978035165121,-0.0030574685320797503,0.00823629871295026,-0.001598004761913596,0.017721961391494102,0.012056924952892609,0.009322335302582408,-0.00816185889816722,0.006699464220189867,-0.015195612131927603,0.0011446158019989506,0.015178285314299352,0.007077177485976544,0.036270807707852126,0.0018272723138922713,-0.020742547552867727,-0.018762639198950964
b4423,-0.04659956435824446,0.004701780771410471,-0.013570028786294644,-0.012790042147433022,-0.01086704291271462,0.05407089411652205,0.023444811608986423,-0.028904844236786086,0.015107482050491082,-0.015183164538549749,0.019220616664652253,-0.026188192714711286,-0.001520011680306118,0.02692416430141433,0.052464796758164525,0.02548956309867258,0.0059274708741177485,-0.04959344623603838,0.045621932520237565,-0.027632043178521023,0.007060904329116137,-0.010924631409877998,-0.002367903762221891,-0.0013392122096890211,-0.004690231115785131,-0.018983943404546646,-0.09196059055813957,-0.005215710809685335,0.014711872911286466,-0.014337662455278696,0.013027031459122955,-0.01912077986612573,0.01191600043234131,0.002306484592919082,0.024577895723648876,0.004544579643807348,0.009427639902358557,-0.02911200806979158,-0.01232768959394917
b1216,-0.008486363097920852,0.0069190803623681565,0.026548793115942004,0.0084601172381704,-0.014254852023781392,0.0034578637108493874,0.00039558324275620476,0.006617390832016301,-0.006353452976327307,-0.01095549321423446,-0.006078514154684919,-0.0017503295111259973,-0.0008741352596911291,0.013318124068151489,-0.010878773758754796,0.0037338434192271436,-0.007966738142244703,-0.03667434002539345,-0.05810721840779218,-0.006960153061408604,-0.003985097980806138,-0.0044386337687643326,-0.004359492533249341,-0.03997160908105767,0.002223275638148325,-0.011218334237199786,-0.008811483330188835,0.0020764649419589293,0.0006799609203426827,-0.0372027361739656,-0.0337099807782571,0.013623407658846733,0.004297482111741736,0.0006625315534508168,-0.013259493607907891,0.0018649557541071534,0.035509894723193415,0.01529621751969174,0.0212794037150563
b1217,-0.007261572089741774,0.008880357012256423,0.013967179197146705,0.013336141015711366,0.004447739870612046,0.003040133740466611,-0.010229282891057796,0.007147588425454629,0.014996258802117895,-0.006620518781723543,-0.024962489244607488,0.008864429231779934,-0.003998891827968305,0.00813006071693362,0.004177594526976004,-0.0036544434849985325,0.0025840116442522503,-0.01777528389201379,-0.06650738918932532,0.007855725254490362,0.0029767759896350576,0.030537732315376223,-0.021755567136330138,0.03433668823289842,2.1742185264593552e-05,0.0021997350149839797,-0.0050058426380510624,-0.006411996854711671,0.007576337588401099,-0.04353411448152724,-0.002302711682169313,0.001126456033441204,-0.0010812198929387098,-0.0022915542647159175,-0.0030631953480950696,0.00835965327511097,0.022398988378517188,0.01515226117139928,0.006574166996459837
b1218,0.013774998882082177,-0.0021325362390272377,0.008640609735273646,-0.016200129457938126,0.006196685761275636,-0.0018124618007599378,0.005256768223960459,-0.004234382313201754,0.009677046920242995,-0.011838164634722452,0.002369512455013484,-0.006051210331164057,-0.0030236593291160514,-0.0194378483671747,-0.0035166874067194083,0.019221198463267582,0.002390018988179558,0.005852590218123855,-0.022769904501843543,-0.005178039194729786,0.0018460837848679795,0.008055327955867412,-0.0019986909988822365,0.009964825808037663,0.01119016331768453,0.0035562609578124954,-0.016714030513456345,0.0657511676637442,-0.009889894458702324,0.00044972769932674275,0.002385246290203298,0.018985265733571798,-0.004896205306287093,-0.008805344976699353,-0.0037198169229804732,-0.0031765365601167045,0.013626995324282985,0.003702320708040427,0.004488780598446428
b1219,0.0008945811590813289,-0.0020472625380008164,0.0019884375490949137,0.0035747477184294753,7.811073624161022e-05,0.12210798000736046,0.008098075198281018,-0.005818367295425513,0.0012028201352236318,-0.004418267135373985,0.004353174445049635,0.011721277546984942,-0.0015867305340198628,-0.04309036968341557,-0.010208851942817954,-0.020805826657709574,-4.357695298517639e-05,0.014896219391789303,-0.003089732968690393,-0.005674112407259624,0.007222623744228834,-0.004472034348497511,-0.002694672035087902,0.0006240671347290947,-0.0008770777571957469,-0.0009977849019974978,-0.00069852497275811,-0.0011671742157529144,-0.0010201705371882593,-0.005357723043953065,0.03461420518627287,-0.008428433734193176,0.005092976279302036,0.002879807901485339,0.003705217323841235,-0.02358085101664677,-0.017259902065985863,-0.002225286159156647,-0.01476699887390432
b1220,0.0023102301981461066,-0.0027138653491441444,-0.000879471065539474,-0.011671810364897253,-0.0030964321381246585,-0.003881403493383847,0.0012659895808585326,-0.0069902077181653016,0.001324772728988562,-0.011753771242997025,-0.007458130913950074,0.004764622559971897,-0.00038436330563885833,-0.0002224359091880728,-0.003114944505814352,0.007563566715023007,-0.0018720123043402081,-0.006215253949482561,-0.0034834953069587883,-0.006817681368610482,-1.5934088145609186e-05,0.0037805695105891553,-0.008119898419695641,0.0037846030806647103,0.018787379855380787,-0.005839899155380524,-0.002343831615267542,-0.004510316209129905,0.009187839236234105,-0.0028982754037645783,0.0007925009338863565,-0.003096529054388687,0.0017536906166431832,-0.0019013608476780614,-0.005059442312881913,-0.003102124392379313,-0.00022737136598005337,0.01015608685915394,-0.010615817459802349
b1221,-0.006865507761592987,0.00947223436260958,-0.00581867839524391,-0.022653226697701773,-0.007284425473431329,0.002939350603147583,-0.008104127432020504,0.0011925522421093106,-0.0028797108298522244,-0.0010278093531026268,0.0006303695313504588,0.009267487186172855,0.0070707265754423685,0.00781291464384148,-0.0020002822464395957,0.0011166483222293906,-0.014568773707514448,-0.00483868839833201,-0.0017368349617581606,-0.004386115553415645,-0.004695863636651403,-0.00568172399577169,-0.0023066420932608103,0.0070922803418566795,-0.0005590358019903372,0.005606342097825148,-0.002849018688843239,-0.003004906791030947,-0.04139250984247052,0.007223433679648638,-0.0017735372592934018,-0.0032093593080927386,-0.0036031244219480434,-0.007144012077645796,-0.0007207208745742763,-0.00044820082604163857,0.010699054883270375,-0.0047011248812258155,0.0087236762854696
b1222,-0.002735446501675325,-0.00043867543960345056,1.995044097955723e-05,-0.0008743955049282319,-0.0017002481832454686,-0.001463527889082823,-0.0023457515991369806,0.0008063796698220033,-0.00036872342176103105,-0.0058751286999245925,-0.002454957710502679,-0.0005293624050764128,-0.00010883157775170665,0.0020091148400433498,-0.0018719597316893888,-0.008048743066956934,-0.003920408711302931,-0.002658817850504528,0.0019768597955084834,-0.00043958329571681715,-0.0009986185443144483,-0.00532598215784696,-0.0024566775546503426,0.002328946511966111,-0.0021590377067704906,0.003691002369414648,-0.0016734308280449682,-0.001859067735089093,0.0026605322620986893,0.0051536608502101445,0.0003166126181312314,-0.0037408457879914213,-0.0017977290315646425,-0.0017878931832742398,-0.0035361429781527124,-0.002076120322437085,0.001844796878336841,-0.0010427402597225513,0.0028161826692451614
b1223,-0.01284201261561501,0.004874366087825087,-0.019924740355922697,0.004288578100275766,-0.123563095980425,0.012023136622678312,-0.008977177827385809,0.035352175929674455,-0.023367701908108014,-0.00018198520014191643,0.020511350239761486,-0.005521297711492446,-0.016810611074788623,0.04096589852911978,-0.012333701433712076,-0.008560067154111235,0.012031937975714694,-0.06417044818922032,0.05354555994765349,0.002464585151531423,0.008547562818416768,0.011631204359433074,0.006036263828691836,0.004622675732666425,-0.0033305889914611838,-0.010741326613439213,-0.018671954003111002,-0.007486170398441294,-0.004949723639656071,-0.06675755136617001,-0.006174063177810267,0.0009165618771054162,0.003842037539055499,-0.043179094790702484,0.15225614543281651,0.03687061818863326,-0.02046213085964949,0.01099390031072753,0.015561513113860243
b1224,-0.011924800031616922,0.0002956693867166285,-0.02300711175037957,0.019752157808946482,-0.07356038576606945,0.012225767020060513,-0.01065489646985164,0.018980473319539868,-0.017447143244953136,0.010650436352700902,0.01240875134025483,0.01171514770682611,-0.01956658024041695,0.029684067275659264,-0.008542058811552188,-0.014898715374502769,0.009133664816271578,-0.023952624857015315,0.03098637912407974,0.008437827588415695,0.009165647464993737,0.008017446457777615,-0.003072630461381922,0.009051126097043566,0.004053203535897382,0.002203292401056017,-0.02432400533467523,-0.0070006607404772755,0.016850331260757734,-0.0975362240061668,0.0010246421147814331,-0.008261175209027307,-0.007520722337986671,-0.02750868039071723,0.1523396666512179,0.0314695232170599,-0.018472450352292717,0.026510916212989837,0.021221696926313236
b1225,0.022436075725377674,0.001443745051187374,-0.05192700021146377,0.02396733216337372,-0.05073402840593091,0.016264188365584457,-0.04084948707554795,0.017575326065626912,-0.02525682619223088,0.005507829902573302,-0.012148559638407606,0.010510050993202895,-0.018596356467345292,0.021027283824435087,-0.006010469771976935,-0.00393424405496025,0.008696340867093075,0.004566793684543405,0.019445014860969487,0.005548907688554382,0.027149008820026778,0.007814869650509024,-0.006118288299276717,-0.0037126022658638884,-0.0015906417688293433,-0.00640062926404969,-0.00852508615961218,-0.011905192082003729,-0.004011255753926572,-0.04779142502476379,0.00997153710217767,-0.01622242067124481,-0.0162044704227853,-0.015944820032187203,0.10434757666542561,0.026686162376839927,-0.043421832515562246,0.005507584958425214,0.009325731152538748
b1226,0.01226111675660205,-0.008293333086817551,-0.05461136507683069,0.0037434330484385687,-0.04878844623918936,0.011749904335164627,-0.038117112554447094,0.009772133162326377,-0.019808655371271026,0.0005350176043191766,-0.01688981682862545,0.007264041884712992,-0.015220093065696272,0.010113668283585888,0.0039055241156906377,0.0015063159090549405,0.010187389503302146,0.003319201802042443,0.02418581558052237,0.007236989790107336,0.025166783700201582,0.00742457499552595,-0.004750689218269221,0.002476788842741991,-0.0028705513735531873,0.0001336013840443641,0.003059109769507901,-0.00813472491001118,-0.013168895176653081,-0.03035890291214805,0.01112492981616654,-0.021773744238146608,-0.009136693182251823,-0.014488464017185263,0.08064483261146634,0.026946781901477077,-0.03686613277441919,0.004915441900221625,0.006326037257415466
b1227,-0.003508865284122362,-9.000928242953707e-06,-0.05043813283337827,0.0005118957266478726,-0.0412335460927465,0.039394346551262865,-0.025852742782385252,0.014227400090006755,-0.013878188762629442,0.004190881603171452,-0.007674488864711113,0.0025964850645230435,-0.006961098477902503,0.014206330231631642,0.0005018996195654381,0.006200649452263215,-0.00016705506254771594,0.004514399701576848,0.014068881495091588,0.004610980447707709,0.022642070741254537,0.007353170499544891,-0.0068440900167041595,0.004736711521704593,-0.004437513873979776,-0.0007926922393028855,0.0038438436002965026,-0.014466035112394344,-0.015062220268804122,-0.023088860336670035,0.017567975501363454,-0.01906773230433924,-0.008616001137385915,-0.018208074079662805,0.06545434639485358,0.017650680321249213,-0.035369183672834675,0.0024487224139432503,-0.0010072698339034282
b1228,-0.0073938592094131405,-0.008701381435842525,-0.013393458984681195,0.004590725564035944,-0.0042558566132516315,0.0010164030005348722,-0.008241279365213943,-0.006717061945218635,-0.0008149122676509921,-0.011216275012692395,0.005835655086318423,0.0038477577945589788,0.0010977438878200687,-0.005958924305300512,0.005507865361858186,0.010705607698079359,0.0012035273190292512,0.002555475003940369,0.011419661004578219,0.013023903551946943,7.268808181356075e-05,-0.009917750169792438,-0.005236796898922623,-0.006006284044723401,0.01143201388978305,-0.004025523422334624,0.012111862026719707,0.002321737385565312,-0.003097661997724507,-0.007978795551128888,0.0021201269349373896,0.02431635419343357,0.004604248222515064,-0.004171214287753375,0.011876736513671087,0.007178175887880045,8.509673972471001e-05,-0.0002300258507014759,-0.0013117931948601789
b1232,-0.0009071812906211143,-0.011476784605014105,-0.006147779649179796,-0.006437369466938656,0.0036134263866054767,-0.008233506146629252,0.005214385272500882,0.0019549730930316688,-0.004236034620329092,-0.010651318083264331,0.0012842005512487158,0.019526025292050556,-0.008801302251295808,-0.01503983867150657,-0.007807432333481087,-0.015376309206690952,0.0031487381981175834,-0.02264745365057484,-0.01927321066622972,-0.009412454340209516,0.01897874562221069,0.0019099090089312936,-0.0017799509766716092,0.01005582720277774,-0.01685561147076452,0.006857345555380629,-0.019167058217423382,-0.004473913596380841,0.00032543893799362727,-0.024745776773023948,0.0248749068977802,-0.003926252946497644,-0.00484803831783616,-0.029623195089446774,-0.0025037997314536096,0.012271190150410479,-0.01655802320754185,-0.008104973586440554,0.03136832910617227
b1233,-0.006205373802806676,0.0068617936738445085,-0.0034286925470921503,-0.015249832575962049,-0.0015360390323513118,-0.017471553740365686,0.004640488963407551,0.003942550247199245,-0.0015176784630941574,-0.009763989382773728,-0.00743854513998687,0.003996884931194526,0.008003613688439236,-0.004121172202218048,-0.002568906568992821,-0.008814848126839116,-0.009989982873375141,-0.0019252802956898263,-0.011514077732762789,-0.006413383567199229,0.004523305485708896,4.7757406563071536e-05,-0.004267128775911776,-0.01787188849574192,-0.009205377560822963,0.008662169179151438,-0.006700062984336185,0.0030860153360566587,0.0033379483515895737,0.004551597304471607,0.005663208797654506,0.019544736233512047,-0.0027868727182711025,-0.0028778157029163177,-0.007320110633935293,0.0067244822833007,-0.006648671971753933,-0.00017057183574193218,0.00768324585153856
b1234,0.011944587518328704,0.006808369714286139,-0.003604823091242198,-0.007672215465627091,0.0006896783642021348,-0.0043915753865670475,-0.01055195646597048,0.00731815925220939,-0.0019213329305418556,-0.010735160265481561,-0.004994509590192428,0.00046395975484853725,0.0015881302114009296,-0.011273914462072068,0.00301238551157327,-0.00658326757084765,-0.002880656610470824,-0.005571174952146692,-0.021012511446406812,-0.0018444306899212722,0.0063473651011478,0.018113545012958428,-0.006263991464536916,0.001140021422065707,-0.004134257898879615,-0.0022088895724667306,0.008263443091244412,-0.0007595927878815105,0.006626759151650587,-0.011837505677269884,-0.0063018719180162434,-0.0003392169779242247,-0.0017528645169581213,0.0003667185262304117,0.005742719630642889,0.002347233739630676,-0.010310914861345277,0.0023586324358408186,-0.010494076869101443
b1235,0.004269974114286931,-0.009407968042324836,-0.002379170159467865,0.0018242219611087995,-0.0003138046927351318,-0.0026159994519169686,-0.012438506539630348,-0.0040223212742425615,0.0002840846570004924,-0.009464698588307544,-0.017645740823520512,-0.004618767791294883,-0.0089891481813129,-0.0048098652904709355,-0.000912205954843289,-0.004518018895777305,0.0062932942843583785,-0.005471083941778904,-0.010223553530967726,-0.006253713034473903,-0.0028686006187348158,0.008605516817069968,-0.004019781902401101,0.03219131977581221,-0.000971089412705921,-0.0007135553532605797,-0.00041103321722882493,-0.0070995910765164994,-0.005114737646048836,-0.00891056947894584,-0.00822811176882388,-0.0008247900751575042,-0.003857000150288694,-0.0015621965488780598,-0.011478149090513359,-0.007291701962880846,0.004607192674433491,0.005672870406251964,0.001028672713391983
b1236,-0.0030166874290187607,0.0019942312037606025,0.008738098212249473,0.0028617407151957774,-0.0057227627545052215,-0.00041785101810696965,-0.004923853837251859,-0.005183570383147204,-0.0042277116524469145,-0.006446646516944353,-0.01550957203759211,0.013840853894245322,-0.0072529575702887815,0.004857607419959156,-0.001930020014775145,-0.02197781432655648,0.000500205320774677,-0.02396737010439216,0.007608755188089217,-0.005719279480939557,0.0007222081449215988,0.003959273636065618,-0.004420093784990176,-0.0009314865504009101,0.01481203581368465,-0.0016357964594011449,-0.0015826689152242297,-0.0037795488452775977,-0.010473217808921853,-0.005329482857767218,-0.001242808076258019,0.0034531684125970537,-0.005169346661132077,-0.0004349372606058665,-0.014489895387296422,-0.002462886797876461,0.004292241385259617,-0.007907327838346377,0.007982331222531393
b1237,0.004405791207537122,0.0016373529250934553,0.007381706825438429,0.006209777973159676,-0.004988566526952701,-0.004093174619384435,-0.0013938797772498521,0.001275753769670025,-0.0021358382390581814,-0.006020030772085055,-0.008964148515539496,0.0013083095884490927,-0.0018031070065949886,0.014908251277595734,-0.004432936082038284,-0.011574799377015395,-0.003980227340507022,0.006953609948116137,0.0024210009399399275,-0.007852389434247608,0.002634531699518379,-0.003358305836482133,-0.0014369172976580918,0.006943287086953143,-0.0021527630249048297,-0.0005977485850908496,0.001706738680981706,-0.0015812761303065795,-0.00025216926557402615,0.004727417668758366,-0.0012065024288209127,0.0003826908852414178,-0.0029176005878466505,-0.001415110328810957,-0.009489144435519847,-0.003831841049747586,0.0016837478767783764,0.0030836920438573846,0.006658243934963826
b1238,-0.0047023446382238,-0.0006252031037203177,-0.0036462475632417775,0.009868003821632,-0.0037424734402738695,-5.591093794206475e-05,-0.01626955602736702,-0.01045980023141411,-0.0017896466650705522,-0.010228233038858026,-0.03681949819080216,-0.025264294429877775,-0.009836925302446932,-0.0004215737650076549,0.004461191650444346,0.0042832027138493415,-0.0009839935806121834,0.0008424138749902765,-0.01925669083801963,-0.004810834102439732,-0.00944299592572629,0.007509315977058609,-0.0030471688906044945,-0.0006598283792528266,-0.00018698070852902484,-0.006406868755538012,-0.004543460360271244,-0.0043721421753242385,-0.014271714827548021,-0.021091895219603876,-0.02235921835493921,0.01671235318062731,-0.0004999338760485314,0.0015343679022657975,-0.020776988725228988,0.0005829804934603185,-0.022900218429997905,0.01341216763554655,0.019723020535890416
b4573,0.000654412434212811,0.0063640538777881926,-0.01371669315945695,0.009227423257052857,0.011360258561405365,0.0036119747897477954,-0.014430458688419658,-0.0001843346446585091,0.003094405269213918,0.00010197895304145208,-0.019670698892113998,-0.020716485054402618,-0.0069375608146825815,-0.014004931945930133,0.004025781480757064,0.015635671415149377,0.006959415771158313,0.023205626440721307,-0.0028402265365948844,0.004259701701471116,0.0014230784983679133,0.000602264463396579,0.01864792570015776,0.009320047638449937,0.006764777642255083,-0.006240717744039338,0.013297932507551492,-0.0036833146113989684,0.011892857620737145,-0.04722468332665217,-0.01815006201746413,-0.0006636556897577025,-0.0026209507289269647,-0.0007017231835974093,0.0046546574016060865,0.0037113100273776867,-0.011102024083475713,0.011444459602192302,0.0055603984908287616
b1241,-0.004377826541533589,0.007534380494183471,-0.017868097529330777,0.008068246509334418,0.006321333460950097,-0.016028340616174763,-0.03294948338283349,-0.02373701392428045,-0.006509166975795605,0.010519444063505065,-0.062119152404755164,-0.027237267566196134,-0.012628019986241834,-0.019370278664336476,0.012440288726320789,0.047033147171103025,0.003067876125347313,-0.02098241850038591,0.007401194989552177,0.008731506351620356,0.024535450603045576,0.016375301839614925,0.06835521680745459,0.007286596154649169,-0.003558332159533136,-0.03110418826351724,0.013553072277700211,-0.014627406430569194,-0.02656441405440184,-0.01127841377016,-0.014582143431815044,0.007115010877513765,0.0015664674539002746,-0.005049596336717385,0.011951399917050196,0.014360150702411388,0.0052637312368296095,0.023965864463594482,0.008209849690079844
b1242,0.00024228831523145821,0.00274375750546434,-0.022780390141612705,-0.004843934077373609,-0.001042926372293734,-0.00454412258851431,-0.006666459151594454,0.0051894835300475,-0.006401608999825198,-0.005809811028385513,-0.03318952409177711,-0.005259916581183315,-0.00410528392166367,-0.006200383542281013,0.004625299043359549,0.014050868364029965,-0.002059728957881293,0.01762514543689038,-0.00018689541941942602,-0.002174008347336186,0.0030787994774148465,0.0031912126596408464,0.031204343381876914,-0.010716578479474182,-0.005326207540342655,-0.005584539817247198,0.014222805522032806,-0.009150807094213788,0.003400739388788802,-0.015747040402759024,-0.020768766086836626,0.05158192624640624,-0.0045756181373515035,-0.0006560991959505907,-0.01670459658279942,0.008668337842045815,0.017933230056277942,-0.0026459540495623467,0.01238678926829173
b4711,-0.024349741354204445,0.004848810164483747,0.007803087768259729,-0.007350543301919249,0.006069535967870352,-0.009971467904473213,0.013844247091818272,-0.007916062152291174,0.029106758372714175,0.0012470318295056356,0.004008836915404489,-0.0009917117314855257,-0.011331177891860634,0.018698572763565055,-0.01484926589886381,0.007347734670461723,0.004084482325190958,-0.042337959426674336,0.1770576559332685,-0.018845347263723364,0.0008315835169601981,0.01129135481670272,-0.004128646746192684,0.010370588336613735,0.018884144558211163,-0.012987262590028737,-0.01926774351052478,-0.005438306897284483,-0.0021006378092552477,-0.0031342158276891153,0.01649367796534487,0.009177607192905907,-0.0024912014346609983,-0.007847901785537547,-0.009165872923305814,-0.012900253486640095,-0.0021556913578951076,0.002488141238320125,0.0016345231818404075
b1243,0.00018428159375246203,0.005417215189568781,-0.03572141867596737,0.011794051076562086,0.012294431550440545,-0.01830506352380267,-0.03038356374656458,0.006886660468699665,-0.008320162741366412,-0.009252984609825944,-0.07813974927497817,-0.0023684180003604107,-0.008321310873075447,-0.04708913721276744,0.008946411084764828,0.036632163903255306,0.0062254400852297075,0.0022166510694943435,-0.008811054594908057,-0.0007075026452052715,-0.002039229499516654,0.020688567986406357,0.08626008406309672,0.015037679818302275,0.002536164753645929,-0.00441500634801825,0.012499454172635292,-0.017159837478038585,-0.005016110424760664,0.0014273306922080143,-0.02409779257166456,0.0033779542613099683,-0.00843316403007213,0.004225757428501359,-0.016051304750265286,0.003445892960644184,-0.018632635967467573,-0.00132148888831544,0.032041047293805934
